team_name,departure_datetime,landing_datetime,travel_distance_miles
Heroic Hippos,2102-07-03 22:07:00,2102-07-03 22:55:21,402.9166666666667
Heroic Hippos,2102-07-08 00:01:00,2102-07-08 01:17:44,639.4444444444445
Heroic Hippos,2102-07-10 22:14:00,2102-07-10 22:53:07,325.97222222222223
Heroic Hippos,2102-07-24 22:25:00,2102-07-24 23:04:07,325.97222222222223
Heroic Hippos,2102-07-27 22:19:00,2102-07-28 01:47:27,1737.0833333333333
Heroic Hippos,2102-08-01 00:23:00,2102-08-01 03:51:54,1740.8333333333335
Heroic Hippos,2102-08-05 04:48:00,2102-08-05 05:18:51,257.0833333333333
Heroic Hippos,2102-08-10 21:46:00,2102-08-10 22:16:47,256.52777777777777
Heroic Hippos,2102-08-15 03:44:00,2102-08-15 04:14:47,256.52777777777777
Heroic Hippos,2102-08-21 22:21:00,2102-08-22 02:06:34,1879.7222222222224
Heroic Hippos,2102-08-25 06:47:00,2102-08-25 07:27:15,335.41666666666663
Heroic Hippos,2102-08-29 00:46:00,2102-08-29 02:04:14,651.9444444444445
Heroic Hippos,2102-09-01 00:17:00,2102-09-01 04:21:29,2037.361111111111
Heroic Hippos,2102-09-11 22:08:00,2102-09-11 22:36:24,236.66666666666666
Heroic Hippos,2102-09-15 21:36:00,2102-09-15 22:34:34,488.0555555555556
Heroic Hippos,2102-09-18 22:33:00,2102-09-18 23:42:07,575.9722222222222
Heroic Hippos,2102-09-25 22:16:00,2102-09-25 22:42:43,222.63888888888889
Heroic Hippos,2102-09-29 02:37:00,2102-09-29 03:35:59,491.52777777777777
Ingenious Iguanas,2102-04-06 21:42:00,2102-04-06 22:21:06,325.83333333333337
Ingenious Iguanas,2102-04-10 22:59:00,2102-04-11 00:48:06,909.1666666666665
Ingenious Iguanas,2102-04-13 23:44:00,2102-04-14 01:19:28,795.5555555555555
Ingenious Iguanas,2102-04-20 22:14:00,2102-04-21 01:40:28,1720.5555555555557
Ingenious Iguanas,2102-04-25 00:57:00,2102-04-25 02:18:21,677.9166666666666
Ingenious Iguanas,2102-04-29 00:29:00,2102-04-29 01:10:28,345.55555555555554
Ingenious Iguanas,2102-05-02 00:56:00,2102-05-02 04:06:17,1585.6944444444446
Ingenious Iguanas,2102-05-08 22:58:00,2102-05-08 23:29:54,265.8333333333333
Ingenious Iguanas,2102-05-12 04:11:00,2102-05-12 05:52:41,847.3611111111111
Ingenious Iguanas,2102-05-16 04:11:00,2102-05-16 06:15:01,1033.4722222222222
Ingenious Iguanas,2102-05-22 23:15:00,2102-05-22 23:51:55,307.63888888888886
Ingenious Iguanas,2102-05-26 21:04:00,2102-05-26 21:30:43,222.63888888888889
Ingenious Iguanas,2102-05-29 22:18:00,2102-05-29 23:16:59,491.52777777777777
Ingenious Iguanas,2102-06-01 04:04:00,2102-06-01 05:10:50,556.9444444444443
Ingenious Iguanas,2102-06-05 19:49:00,2102-06-05 21:59:03,1083.75
Ingenious Iguanas,2102-06-09 04:22:00,2102-06-09 05:29:14,560.2777777777777
Ingenious Iguanas,2102-06-15 22:07:00,2102-06-15 23:52:38,880.2777777777778
Ingenious Iguanas,2102-06-19 22:42:00,2102-06-19 23:07:29,212.36111111111111
Ingenious Iguanas,2102-06-23 00:17:00,2102-06-23 07:37:16,3668.8888888888887
Ingenious Iguanas,2102-06-26 19:14:00,2102-06-27 03:38:26,4203.611111111111
Ingenious Iguanas,2102-07-03 22:52:00,2102-07-04 00:59:14,1060.2777777777778
Ingenious Iguanas,2102-07-08 03:24:00,2102-07-08 05:46:25,1186.8055555555554
Ingenious Iguanas,2102-07-10 22:53:00,2102-07-10 23:24:08,259.4444444444444
Ingenious Iguanas,2102-07-20 22:59:00,2102-07-20 23:30:54,265.8333333333333
Ingenious Iguanas,2102-07-24 22:53:00,2102-07-25 01:47:11,1451.5277777777778
Ingenious Iguanas,2102-07-28 00:49:00,2102-07-28 03:21:23,1269.861111111111
Ingenious Iguanas,2102-08-07 22:51:00,2102-08-08 00:35:00,866.6666666666667
Ingenious Iguanas,2102-08-12 02:49:00,2102-08-12 04:53:04,1033.888888888889
Ingenious Iguanas,2102-08-14 03:51:00,2102-08-14 04:18:55,232.63888888888889
Ingenious Iguanas,2102-08-21 23:14:00,2102-08-22 00:20:50,556.9444444444443
Ingenious Iguanas,2102-08-24 23:13:00,2102-08-24 23:43:59,258.19444444444446
Ingenious Iguanas,2102-08-28 22:17:00,2102-08-28 23:53:56,807.7777777777778
Ingenious Iguanas,2102-09-04 23:06:00,2102-09-05 03:57:12,2426.666666666667
Ingenious Iguanas,2102-09-09 04:05:00,2102-09-09 08:56:55,2432.638888888889
Ingenious Iguanas,2102-09-11 22:08:00,2102-09-11 22:58:41,422.3611111111111
Ingenious Iguanas,2102-09-15 03:16:00,2102-09-15 04:43:36,730.0
Ingenious Iguanas,2102-09-22 21:33:00,2102-09-23 00:40:23,1561.5277777777776
Ingenious Iguanas,2102-09-26 00:48:00,2102-09-26 04:15:56,1732.7777777777778
Ingenious Iguanas,2102-09-30 00:33:00,2102-09-30 01:12:06,325.83333333333337
Jovial Jaguars,2102-04-06 21:20:00,2102-04-06 23:31:43,1097.638888888889
Jovial Jaguars,2102-04-10 22:32:00,2102-04-10 22:42:56,91.11111111111111
Jovial Jaguars,2102-04-14 00:45:00,2102-04-14 02:47:15,1018.75
Jovial Jaguars,2102-04-20 22:47:00,2102-04-21 00:57:42,1089.1666666666665
Jovial Jaguars,2102-04-24 22:07:00,2102-04-25 03:19:29,2604.027777777778
Jovial Jaguars,2102-04-28 23:55:00,2102-04-29 02:59:36,1538.3333333333333
Jovial Jaguars,2102-05-06 00:46:00,2102-05-06 03:09:22,1194.7222222222222
Jovial Jaguars,2102-05-09 00:09:00,2102-05-09 03:03:11,1451.5277777777778
Jovial Jaguars,2102-05-12 00:25:00,2102-05-12 04:22:10,1976.3888888888887
Jovial Jaguars,2102-05-19 21:26:00,2102-05-20 02:36:29,2587.3611111111113
Jovial Jaguars,2102-05-23 00:29:00,2102-05-23 02:22:27,945.4166666666666
Jovial Jaguars,2102-05-27 00:24:00,2102-05-27 02:02:40,822.2222222222223
Jovial Jaguars,2102-05-30 00:55:00,2102-05-30 05:32:25,2311.805555555556
Jovial Jaguars,2102-06-09 02:13:00,2102-06-09 04:35:25,1186.8055555555554
Jovial Jaguars,2102-06-12 22:47:00,2102-06-13 02:15:06,1734.1666666666667
Jovial Jaguars,2102-06-16 06:24:00,2102-06-16 11:02:55,2324.3055555555557
Jovial Jaguars,2102-06-19 21:56:00,2102-06-19 23:46:51,923.75
Jovial Jaguars,2102-06-26 21:47:00,2102-06-27 00:17:46,1256.388888888889
Jovial Jaguars,2102-07-01 02:31:00,2102-07-01 08:04:49,2781.8055555555557
Jovial Jaguars,2102-07-03 22:07:00,2102-07-04 01:11:36,1538.3333333333333
Jovial Jaguars,2102-07-10 22:02:00,2102-07-10 23:56:44,956.1111111111111
Jovial Jaguars,2102-07-17 22:19:00,2102-07-17 23:46:36,730.0
Jovial Jaguars,2102-07-20 22:59:00,2102-07-21 01:06:14,1060.2777777777778
Jovial Jaguars,2102-07-24 22:29:00,2102-07-24 22:53:26,203.61111111111111
Jovial Jaguars,2102-07-27 20:23:00,2102-07-27 20:47:26,203.61111111111111
Jovial Jaguars,2102-08-04 20:29:00,2102-08-04 22:43:45,1122.9166666666665
Jovial Jaguars,2102-08-07 22:55:00,2102-08-08 00:34:22,828.0555555555555
Jovial Jaguars,2102-08-10 21:46:00,2102-08-10 23:40:24,953.3333333333334
Jovial Jaguars,2102-08-18 03:35:00,2102-08-18 08:15:01,2333.472222222222
Jovial Jaguars,2102-08-21 05:15:00,2102-08-21 05:28:35,113.19444444444444
Jovial Jaguars,2102-08-25 00:33:00,2102-08-25 05:04:54,2265.833333333333
Jovial Jaguars,2102-09-01 03:12:00,2102-09-01 05:02:51,923.75
Jovial Jaguars,2102-09-04 22:28:00,2102-09-05 00:18:51,923.75
Jovial Jaguars,2102-09-09 03:20:00,2102-09-09 05:22:15,1018.75
Jovial Jaguars,2102-09-11 22:07:00,2102-09-11 23:30:34,696.3888888888888
Jovial Jaguars,2102-09-15 22:43:00,2102-09-16 01:15:22,1269.7222222222222
Jovial Jaguars,2102-09-25 22:26:00,2102-09-26 00:37:43,1097.638888888889
Jovial Jaguars,2102-09-30 06:38:00,2102-09-30 07:16:51,323.75000000000006
Jovial Jaguars,2102-10-02 23:22:00,2102-10-03 00:00:51,323.75000000000006
Knightly Kangaroos,2102-04-06 22:45:00,2102-04-07 00:51:58,1058.0555555555554
Knightly Kangaroos,2102-04-10 22:43:00,2102-04-11 00:12:02,741.9444444444445
Knightly Kangaroos,2102-04-13 21:26:00,2102-04-13 23:42:22,1136.388888888889
Knightly Kangaroos,2102-04-21 04:34:00,2102-04-21 08:24:52,1923.888888888889
Knightly Kangaroos,2102-04-24 22:27:00,2102-04-25 01:45:30,1654.1666666666665
Knightly Kangaroos,2102-04-28 02:47:00,2102-04-28 04:20:44,781.1111111111111
Knightly Kangaroos,2102-05-04 22:24:00,2102-05-05 02:10:45,1889.5833333333335
Knightly Kangaroos,2102-05-09 00:52:00,2102-05-09 02:49:40,980.5555555555557
Knightly Kangaroos,2102-05-12 00:45:00,2102-05-12 04:12:45,1731.25
Knightly Kangaroos,2102-05-15 22:43:00,2102-05-16 00:35:39,938.7500000000001
Knightly Kangaroos,2102-05-22 22:36:00,2102-05-23 00:36:27,1003.7499999999999
Knightly Kangaroos,2102-05-25 21:19:00,2102-05-26 00:57:57,1824.5833333333333
Knightly Kangaroos,2102-05-30 00:44:00,2102-05-30 03:59:44,1631.1111111111109
Knightly Kangaroos,2102-06-05 22:30:00,2102-06-06 01:06:02,1300.2777777777778
Knightly Kangaroos,2102-06-10 03:41:00,2102-06-10 04:03:39,188.75
Knightly Kangaroos,2102-06-12 20:59:00,2102-06-12 23:12:41,1114.0277777777778
Knightly Kangaroos,2102-06-22 23:42:00,2102-06-23 02:26:37,1371.8055555555557
Knightly Kangaroos,2102-06-27 04:14:00,2102-06-27 07:24:17,1585.6944444444446
Knightly Kangaroos,2102-07-01 04:03:00,2102-07-01 05:10:14,560.2777777777777
Knightly Kangaroos,2102-07-04 23:09:00,2102-07-04 23:36:39,230.41666666666666
Knightly Kangaroos,2102-07-10 22:38:00,2102-07-11 01:19:56,1349.4444444444443
Knightly Kangaroos,2102-07-18 04:41:00,2102-07-18 06:19:40,822.2222222222223
Knightly Kangaroos,2102-07-20 23:48:00,2102-07-21 01:40:19,935.9722222222222
Knightly Kangaroos,2102-07-25 00:43:00,2102-07-25 03:58:44,1631.1111111111109
Knightly Kangaroos,2102-08-03 22:53:00,2102-08-04 01:43:55,1424.3055555555554
Knightly Kangaroos,2102-08-07 23:03:00,2102-08-07 23:24:22,178.05555555555554
Knightly Kangaroos,2102-08-11 21:26:00,2102-08-11 23:55:56,1249.4444444444446
Knightly Kangaroos,2102-08-14 22:59:00,2102-08-15 00:54:44,964.4444444444445
Knightly Kangaroos,2102-08-18 03:35:00,2102-08-18 05:30:44,964.4444444444445
Knightly Kangaroos,2102-08-25 23:21:00,2102-08-26 01:33:42,1105.8333333333333
Knightly Kangaroos,2102-08-28 22:50:00,2102-08-29 00:03:11,609.8611111111112
Knightly Kangaroos,2102-09-01 01:16:00,2102-09-01 04:28:09,1601.25
Knightly Kangaroos,2102-09-05 03:54:00,2102-09-05 04:21:39,230.41666666666666
Knightly Kangaroos,2102-09-08 04:50:00,2102-09-08 05:17:39,230.41666666666666
Knightly Kangaroos,2102-09-15 03:48:00,2102-09-15 05:05:17,644.0277777777777
Knightly Kangaroos,2102-09-18 22:35:00,2102-09-18 23:52:17,644.0277777777777
Knightly Kangaroos,2102-09-25 22:47:00,2102-09-26 02:33:45,1889.5833333333335
Knightly Kangaroos,2102-09-29 06:55:00,2102-09-29 09:08:41,1114.0277777777778
Luminous Lions,2102-04-06 01:05:00,2102-04-06 06:53:12,2901.6666666666665
Luminous Lions,2102-04-11 04:00:00,2102-04-11 09:15:47,2631.527777777778
Luminous Lions,2102-04-13 22:01:00,2102-04-14 02:53:20,2436.111111111111
Luminous Lions,2102-04-21 00:23:00,2102-04-21 00:58:53,299.02777777777777
Luminous Lions,2102-04-25 01:11:00,2102-04-25 04:05:11,1451.5277777777778
Luminous Lions,2102-04-28 22:50:00,2102-04-29 02:13:28,1695.5555555555554
Luminous Lions,2102-05-02 00:57:00,2102-05-02 03:50:32,1446.111111111111
Luminous Lions,2102-05-09 04:22:00,2102-05-09 07:25:39,1530.4166666666667
Luminous Lions,2102-05-12 21:44:00,2102-05-13 00:46:23,1519.861111111111
Luminous Lions,2102-05-16 00:24:00,2102-05-16 00:37:35,113.19444444444444
Luminous Lions,2102-05-23 00:48:00,2102-05-23 05:20:35,2271.5277777777774
Luminous Lions,2102-05-27 01:24:00,2102-05-27 01:49:27,212.08333333333331
Luminous Lions,2102-05-29 22:17:00,2102-05-30 00:29:06,1100.8333333333333
Luminous Lions,2102-06-02 21:37:00,2102-06-03 02:08:54,2265.833333333333
Luminous Lions,2102-06-09 00:56:00,2102-06-09 02:36:00,833.3333333333334
Luminous Lions,2102-06-13 01:13:00,2102-06-13 02:53:00,833.3333333333334
Luminous Lions,2102-06-20 01:10:00,2102-06-20 02:04:58,458.05555555555554
Luminous Lions,2102-06-24 00:04:00,2102-06-24 00:58:58,458.05555555555554
Luminous Lions,2102-06-27 01:19:00,2102-06-27 05:32:32,2112.777777777778
Luminous Lions,2102-06-30 21:49:00,2102-06-30 22:19:47,256.52777777777777
Luminous Lions,2102-07-03 22:07:00,2102-07-04 01:51:17,1869.0277777777778
Luminous Lions,2102-07-11 00:52:00,2102-07-11 05:36:08,2367.7777777777774
Luminous Lions,2102-07-18 02:01:00,2102-07-18 02:41:30,337.5
Luminous Lions,2102-07-21 22:00:00,2102-07-21 22:24:41,205.69444444444446
Luminous Lions,2102-07-24 20:31:00,2102-07-25 00:27:12,1968.3333333333333
Luminous Lions,2102-08-01 01:18:00,2102-08-01 02:58:00,833.3333333333334
Luminous Lions,2102-08-04 00:06:00,2102-08-04 01:46:00,833.3333333333334
Luminous Lions,2102-08-09 00:56:00,2102-08-09 03:03:37,1063.4722222222222
Luminous Lions,2102-08-11 06:33:00,2102-08-11 08:46:41,1114.0277777777778
Luminous Lions,2102-08-15 00:58:00,2102-08-15 01:33:53,299.02777777777777
Luminous Lions,2102-08-25 00:33:00,2102-08-25 04:00:56,1732.7777777777778
Luminous Lions,2102-08-28 23:17:00,2102-08-28 23:56:06,325.83333333333337
Luminous Lions,2102-08-31 22:53:00,2102-09-01 02:00:23,1561.5277777777776
Luminous Lions,2102-09-08 01:10:00,2102-09-08 03:46:12,1301.6666666666665
Luminous Lions,2102-09-11 22:59:00,2102-09-12 01:43:37,1371.8055555555557
Luminous Lions,2102-09-15 06:37:00,2102-09-15 07:17:27,337.08333333333337
Luminous Lions,2102-09-19 00:57:00,2102-09-19 01:50:59,449.8611111111111
Luminous Lions,2102-09-26 00:48:00,2102-09-26 01:42:58,458.05555555555554
Luminous Lions,2102-09-29 06:37:00,2102-09-29 10:19:22,1853.0555555555557
Mighty Mammoths,2102-04-07 00:35:00,2102-04-07 05:20:33,2379.5833333333335
Mighty Mammoths,2102-04-10 21:49:00,2102-04-10 23:33:07,867.6388888888888
Mighty Mammoths,2102-04-14 22:03:00,2102-04-15 02:55:48,2440.0
Mighty Mammoths,2102-04-21 00:30:00,2102-04-21 03:24:28,1453.888888888889
Mighty Mammoths,2102-04-24 23:06:00,2102-04-25 01:30:12,1201.6666666666667
Mighty Mammoths,2102-04-29 01:10:00,2102-04-29 01:53:46,364.72222222222223
Mighty Mammoths,2102-05-06 00:11:00,2102-05-06 03:10:45,1497.9166666666665
Mighty Mammoths,2102-05-08 22:31:00,2102-05-09 00:42:11,1093.1944444444446
Mighty Mammoths,2102-05-11 21:22:00,2102-05-12 02:28:54,2557.4999999999995
Mighty Mammoths,2102-05-19 00:28:00,2102-05-19 03:43:44,1631.1111111111109
Mighty Mammoths,2102-05-22 22:36:00,2102-05-23 02:22:45,1889.5833333333335
Mighty Mammoths,2102-05-27 05:40:00,2102-05-27 07:01:35,679.861111111111
Mighty Mammoths,2102-06-01 23:56:00,2102-06-02 05:05:13,2576.805555555555
Mighty Mammoths,2102-06-05 22:16:00,2102-06-06 00:17:38,1013.6111111111112
Mighty Mammoths,2102-06-08 21:34:00,2102-06-08 22:27:42,447.5
Mighty Mammoths,2102-06-12 23:29:00,2102-06-13 03:07:57,1824.5833333333333
Mighty Mammoths,2102-06-20 00:42:00,2102-06-20 05:00:13,2151.805555555555
Mighty Mammoths,2102-06-23 21:38:00,2102-06-23 22:00:39,188.75
Mighty Mammoths,2102-06-26 22:13:00,2102-06-27 02:43:26,2253.6111111111113
Mighty Mammoths,2102-07-04 01:03:00,2102-07-04 05:12:10,2076.3888888888887
Mighty Mammoths,2102-07-07 21:28:00,2102-07-07 22:41:11,609.8611111111112
Mighty Mammoths,2102-07-10 22:40:00,2102-07-11 04:01:41,2680.6944444444443
Mighty Mammoths,2102-07-25 00:43:00,2102-07-25 00:44:15,10.416666666666666
Mighty Mammoths,2102-07-28 06:13:00,2102-07-28 08:06:27,945.4166666666666
Mighty Mammoths,2102-07-31 23:33:00,2102-08-01 01:12:30,829.1666666666667
Mighty Mammoths,2102-08-05 06:38:00,2102-08-05 07:18:27,337.08333333333337
Mighty Mammoths,2102-08-10 23:54:00,2102-08-11 04:45:07,2425.972222222222
Mighty Mammoths,2102-08-14 22:44:00,2102-08-15 00:09:13,710.1388888888889
Mighty Mammoths,2102-08-18 03:21:00,2102-08-18 06:48:39,1730.4166666666667
Mighty Mammoths,2102-08-25 00:20:00,2102-08-25 04:01:17,1844.0277777777778
Mighty Mammoths,2102-08-28 22:46:00,2102-08-29 02:14:06,1734.1666666666667
Mighty Mammoths,2102-09-01 00:36:00,2102-09-01 01:57:35,679.861111111111
Mighty Mammoths,2102-09-07 23:56:00,2102-09-08 02:50:28,1453.888888888889
Mighty Mammoths,2102-09-11 23:18:00,2102-09-11 23:45:39,230.41666666666666
Mighty Mammoths,2102-09-15 03:48:00,2102-09-15 07:03:44,1631.1111111111109
Mighty Mammoths,2102-09-26 00:41:00,2102-09-26 03:49:31,1570.9722222222224
Mighty Mammoths,2102-09-29 21:53:00,2102-09-30 00:54:49,1515.138888888889
Noble Narwhals,2102-04-06 06:35:00,2102-04-06 07:17:52,357.22222222222223
Noble Narwhals,2102-04-11 00:55:00,2102-04-11 02:13:14,651.9444444444445
Noble Narwhals,2102-04-14 06:55:00,2102-04-14 07:36:28,345.55555555555554
Noble Narwhals,2102-04-21 00:01:00,2102-04-21 03:29:54,1740.8333333333335
Noble Narwhals,2102-04-24 22:42:00,2102-04-24 23:31:18,410.8333333333333
Noble Narwhals,2102-04-28 20:43:00,2102-04-29 00:58:42,2130.8333333333335
Noble Narwhals,2102-05-05 01:06:00,2102-05-05 01:19:35,113.19444444444444
Noble Narwhals,2102-05-09 04:22:00,2102-05-09 07:49:56,1732.7777777777778
Noble Narwhals,2102-05-11 21:51:00,2102-05-12 01:19:27,1737.0833333333333
Noble Narwhals,2102-05-18 23:59:00,2102-05-19 03:09:17,1585.6944444444446
Noble Narwhals,2102-05-22 23:15:00,2102-05-23 04:06:12,2426.666666666667
Noble Narwhals,2102-05-26 04:02:00,2102-05-26 07:20:30,1654.1666666666665
Noble Narwhals,2102-05-29 20:28:00,2102-05-30 00:45:07,2142.638888888889
Noble Narwhals,2102-06-06 03:45:00,2102-06-06 07:32:04,1892.2222222222222
Noble Narwhals,2102-06-09 21:13:00,2102-06-09 22:13:06,500.83333333333337
Noble Narwhals,2102-06-12 22:19:00,2102-06-13 03:05:31,2387.6388888888887
Noble Narwhals,2102-06-20 00:43:00,2102-06-20 00:46:21,27.916666666666664
Noble Narwhals,2102-06-23 06:08:00,2102-06-23 06:11:21,27.916666666666664
Noble Narwhals,2102-06-27 04:14:00,2102-06-27 05:53:30,829.1666666666667
Noble Narwhals,2102-07-01 07:25:00,2102-07-01 08:32:34,563.0555555555555
Noble Narwhals,2102-07-03 22:50:00,2102-07-04 01:33:00,1358.3333333333335
Noble Narwhals,2102-07-10 05:44:00,2102-07-10 10:38:21,2452.916666666667
Noble Narwhals,2102-07-18 02:17:00,2102-07-18 02:38:26,178.61111111111111
Noble Narwhals,2102-07-20 22:23:00,2102-07-21 00:50:08,1226.111111111111
Noble Narwhals,2102-07-24 22:58:00,2102-07-25 01:24:34,1221.388888888889
Noble Narwhals,2102-08-05 06:38:00,2102-08-05 06:51:35,113.19444444444444
Noble Narwhals,2102-08-09 00:56:00,2102-08-09 01:31:53,299.02777777777777
Noble Narwhals,2102-08-11 06:19:00,2102-08-11 07:01:52,357.22222222222223
Noble Narwhals,2102-08-21 05:15:00,2102-08-21 09:20:20,2044.4444444444448
Noble Narwhals,2102-08-26 01:05:00,2102-08-26 02:10:39,547.0833333333334
Noble Narwhals,2102-08-28 22:15:00,2102-08-29 03:25:34,2588.0555555555557
Noble Narwhals,2102-09-05 00:43:00,2102-09-05 05:23:01,2333.472222222222
Noble Narwhals,2102-09-09 03:20:00,2102-09-09 05:10:51,923.75
Noble Narwhals,2102-09-11 23:39:00,2102-09-12 04:14:25,2295.1388888888887
Noble Narwhals,2102-09-15 06:37:00,2102-09-15 08:31:56,957.7777777777778
Noble Narwhals,2102-09-19 00:51:00,2102-09-19 02:45:56,957.7777777777778
Noble Narwhals,2102-09-26 04:02:00,2102-09-26 05:41:30,829.1666666666667
Noble Narwhals,2102-09-30 05:19:00,2102-09-30 07:12:27,945.4166666666666
Ominous Owls,2102-04-07 01:05:00,2102-04-07 05:07:33,2021.2500000000002
Ominous Owls,2102-04-10 23:28:00,2102-04-11 00:05:08,309.44444444444446
Ominous Owls,2102-04-13 22:51:00,2102-04-14 02:18:34,1729.7222222222222
Ominous Owls,2102-04-25 00:57:00,2102-04-25 05:41:59,2374.8611111111113
Ominous Owls,2102-04-28 21:09:00,2102-04-28 21:49:30,337.5
Ominous Owls,2102-05-01 22:47:00,2102-05-02 03:17:26,2253.6111111111113
Ominous Owls,2102-05-06 00:11:00,2102-05-06 01:32:35,679.861111111111
Ominous Owls,2102-05-12 00:13:00,2102-05-12 04:04:57,1932.9166666666665
Ominous Owls,2102-05-15 22:30:00,2102-05-15 23:43:11,609.8611111111112
Ominous Owls,2102-05-19 04:07:00,2102-05-19 09:40:49,2781.8055555555557
Ominous Owls,2102-05-22 21:40:00,2102-05-23 05:11:32,3762.777777777778
Ominous Owls,2102-06-02 06:12:00,2102-06-02 09:32:17,1669.0277777777778
Ominous Owls,2102-06-05 23:26:00,2102-06-06 01:45:48,1165.0
Ominous Owls,2102-06-09 00:56:00,2102-06-09 01:06:22,86.38888888888889
Ominous Owls,2102-06-13 01:02:00,2102-06-13 02:59:40,980.5555555555557
Ominous Owls,2102-06-20 00:31:00,2102-06-20 05:19:15,2402.083333333333
Ominous Owls,2102-06-24 04:01:00,2102-06-24 04:22:22,178.05555555555554
Ominous Owls,2102-06-26 21:56:00,2102-06-27 02:35:22,2328.0555555555557
Ominous Owls,2102-07-04 00:52:00,2102-07-04 02:13:21,677.9166666666666
Ominous Owls,2102-07-07 05:31:00,2102-07-07 08:48:00,1641.6666666666665
Ominous Owls,2102-07-10 22:38:00,2102-07-11 02:24:45,1889.5833333333335
Ominous Owls,2102-07-25 01:09:00,2102-07-25 03:55:53,1390.6944444444443
Ominous Owls,2102-07-27 21:51:00,2102-07-28 00:24:21,1277.9166666666665
Ominous Owls,2102-08-01 00:43:00,2102-08-01 02:56:41,1114.0277777777778
Ominous Owls,2102-08-04 00:59:00,2102-08-04 02:56:40,980.5555555555557
Ominous Owls,2102-08-08 01:01:00,2102-08-08 02:58:40,980.5555555555557
Ominous Owls,2102-08-15 01:22:00,2102-08-15 04:23:04,1508.888888888889
Ominous Owls,2102-08-18 22:49:00,2102-08-19 00:06:17,644.0277777777777
Ominous Owls,2102-08-21 22:22:00,2102-08-22 00:14:39,938.7500000000001
Ominous Owls,2102-08-24 23:24:00,2102-08-25 02:52:06,1734.1666666666667
Ominous Owls,2102-09-01 00:36:00,2102-09-01 05:24:58,2408.055555555555
Ominous Owls,2102-09-04 22:30:00,2102-09-04 23:39:07,575.9722222222222
Ominous Owls,2102-09-08 03:31:00,2102-09-08 05:05:48,789.9999999999999
Ominous Owls,2102-09-11 21:41:00,2102-09-12 02:44:06,2525.8333333333335
Ominous Owls,2102-09-19 00:51:00,2102-09-19 02:12:35,679.861111111111
