team_name,departure_datetime,landing_datetime,travel_distance_miles
Ominous Owls,2102-09-22 00:20:00,2102-09-22 03:14:28,1453.888888888889
Ominous Owls,2102-09-25 23:37:00,2102-09-26 02:57:17,1669.0277777777778
Proud Panthers,2102-04-03 23:17:00,2102-04-03 23:26:10,76.38888888888889
Proud Panthers,2102-04-10 22:59:00,2102-04-11 01:54:01,1458.4722222222224
Proud Panthers,2102-04-14 00:20:00,2102-04-14 00:55:53,299.02777777777777
Proud Panthers,2102-04-18 00:32:00,2102-04-18 02:39:37,1063.4722222222222
Proud Panthers,2102-04-21 00:30:00,2102-04-21 03:52:11,1684.861111111111
Proud Panthers,2102-05-01 22:40:00,2102-05-02 00:29:06,909.1666666666665
Proud Panthers,2102-05-05 23:53:00,2102-05-06 01:46:27,945.4166666666666
Proud Panthers,2102-05-09 00:56:00,2102-05-09 04:36:01,1833.4722222222224
Proud Panthers,2102-05-15 22:54:00,2102-05-15 23:33:06,325.83333333333337
Proud Panthers,2102-05-19 04:19:00,2102-05-19 06:03:00,866.6666666666667
Proud Panthers,2102-05-22 22:24:00,2102-05-23 00:35:27,1095.4166666666665
Proud Panthers,2102-05-29 22:57:00,2102-05-29 23:48:59,433.19444444444446
Proud Panthers,2102-06-02 21:27:00,2102-06-02 22:16:18,410.8333333333333
Proud Panthers,2102-06-07 03:21:00,2102-06-07 04:00:07,325.97222222222223
Proud Panthers,2102-06-12 23:29:00,2102-06-13 00:04:33,296.24999999999994
Proud Panthers,2102-06-15 21:33:00,2102-06-15 22:08:33,296.24999999999994
Proud Panthers,2102-06-22 22:55:00,2102-06-22 23:35:36,338.3333333333333
Proud Panthers,2102-06-26 22:41:00,2102-06-26 23:30:20,411.11111111111114
Proud Panthers,2102-07-01 04:04:00,2102-07-01 04:42:51,323.75000000000006
Proud Panthers,2102-07-03 22:14:00,2102-07-03 23:07:42,447.5
Proud Panthers,2102-07-10 22:14:00,2102-07-10 22:53:07,325.97222222222223
Proud Panthers,2102-07-17 22:32:00,2102-07-17 23:32:06,500.83333333333337
Proud Panthers,2102-07-21 20:58:00,2102-07-21 22:21:34,696.3888888888888
Proud Panthers,2102-07-27 22:19:00,2102-07-28 03:44:32,2712.7777777777783
Proud Panthers,2102-07-31 22:05:00,2102-08-01 03:00:27,2462.083333333333
Proud Panthers,2102-08-03 21:25:00,2102-08-03 22:41:44,639.4444444444445
Proud Panthers,2102-08-10 23:02:00,2102-08-10 23:12:09,84.58333333333333
Proud Panthers,2102-08-14 22:51:00,2102-08-15 02:19:54,1740.8333333333335
Proud Panthers,2102-08-19 06:23:00,2102-08-19 08:49:34,1221.388888888889
Proud Panthers,2102-08-21 23:43:00,2102-08-22 01:26:53,865.6944444444446
Proud Panthers,2102-08-28 23:17:00,2102-08-28 23:26:10,76.38888888888889
Proud Panthers,2102-08-31 22:51:00,2102-08-31 23:00:10,76.38888888888889
Proud Panthers,2102-09-04 21:46:00,2102-09-04 22:39:42,447.5
Proud Panthers,2102-09-07 21:21:00,2102-09-07 21:59:22,319.72222222222223
Proud Panthers,2102-09-11 23:24:00,2102-09-12 00:52:25,736.8055555555557
Proud Panthers,2102-09-18 23:25:00,2102-09-19 00:04:06,325.83333333333337
Proud Panthers,2102-09-22 21:33:00,2102-09-22 23:40:14,1060.2777777777778
Proud Panthers,2102-09-25 22:26:00,2102-09-26 00:58:22,1269.7222222222222
Quick Quails,2102-04-03 23:16:00,2102-04-04 01:08:39,938.7500000000001
Quick Quails,2102-04-07 23:00:00,2102-04-07 23:48:58,408.05555555555554
Quick Quails,2102-04-10 21:56:00,2102-04-10 23:25:02,741.9444444444445
Quick Quails,2102-04-13 21:47:00,2102-04-13 22:29:52,357.22222222222223
Quick Quails,2102-04-20 22:33:00,2102-04-21 00:34:22,1011.3888888888889
Quick Quails,2102-04-24 21:42:00,2102-04-24 23:55:24,1111.6666666666667
Quick Quails,2102-04-27 21:39:00,2102-04-27 22:31:23,436.52777777777777
Quick Quails,2102-05-05 23:47:00,2102-05-06 00:17:02,250.27777777777777
Quick Quails,2102-05-09 01:00:00,2102-05-09 02:04:10,534.7222222222222
Quick Quails,2102-05-12 23:30:00,2102-05-13 00:18:56,407.7777777777777
Quick Quails,2102-05-22 22:36:00,2102-05-22 23:12:57,307.9166666666667
Quick Quails,2102-05-25 21:18:00,2102-05-25 21:28:56,91.11111111111111
Quick Quails,2102-05-29 22:53:00,2102-05-29 23:21:32,237.77777777777777
Quick Quails,2102-06-05 22:39:00,2102-06-06 00:04:39,713.75
Quick Quails,2102-06-10 00:37:00,2102-06-10 02:02:39,713.75
Quick Quails,2102-06-12 22:47:00,2102-06-13 02:15:54,1740.8333333333335
Quick Quails,2102-06-17 07:30:00,2102-06-17 09:24:56,957.7777777777778
Quick Quails,2102-06-20 00:31:00,2102-06-20 03:59:06,1734.1666666666667
Quick Quails,2102-06-26 22:46:00,2102-06-27 02:13:45,1731.25
Quick Quails,2102-07-01 00:58:00,2102-07-01 01:41:46,364.72222222222223
Quick Quails,2102-07-04 01:03:00,2102-07-04 04:44:17,1844.0277777777778
Quick Quails,2102-07-10 22:53:00,2102-07-11 04:08:27,2628.7499999999995
Quick Quails,2102-07-17 22:19:00,2102-07-18 03:34:47,2631.527777777778
Quick Quails,2102-07-21 21:47:00,2102-07-21 23:49:50,1023.611111111111
Quick Quails,2102-07-24 23:38:00,2102-07-25 00:20:52,357.22222222222223
Quick Quails,2102-07-31 22:31:00,2102-08-01 00:08:38,813.6111111111112
Quick Quails,2102-08-04 22:32:00,2102-08-05 00:36:41,1039.0277777777778
Quick Quails,2102-08-07 20:43:00,2102-08-07 21:19:57,307.9166666666667
Quick Quails,2102-08-14 22:51:00,2102-08-14 22:51:59,8.194444444444443
Quick Quails,2102-08-18 04:32:00,2102-08-18 06:22:03,917.0833333333334
Quick Quails,2102-08-22 00:14:00,2102-08-22 02:04:07,917.6388888888888
Quick Quails,2102-08-28 22:46:00,2102-08-28 23:58:27,603.75
Quick Quails,2102-08-31 22:14:00,2102-08-31 23:26:27,603.75
Quick Quails,2102-09-04 23:01:00,2102-09-04 23:49:56,407.7777777777777
Quick Quails,2102-09-08 04:17:00,2102-09-08 05:33:47,639.8611111111111
Quick Quails,2102-09-11 21:45:00,2102-09-11 22:13:32,237.77777777777777
Quick Quails,2102-09-18 22:41:00,2102-09-18 23:52:25,595.1388888888889
Quick Quails,2102-09-21 21:52:00,2102-09-21 22:39:01,391.8055555555556
Quick Quails,2102-09-25 23:01:00,2102-09-26 00:42:41,847.3611111111111
Rapid Rabbits,2102-04-03 21:40:00,2102-04-03 23:13:44,781.1111111111111
Rapid Rabbits,2102-04-06 22:45:00,2102-04-07 00:57:42,1105.8333333333333
Rapid Rabbits,2102-04-10 21:48:00,2102-04-10 22:12:41,205.69444444444446
Rapid Rabbits,2102-04-15 04:00:00,2102-04-15 04:24:41,205.69444444444446
Rapid Rabbits,2102-04-20 21:33:00,2102-04-20 22:20:36,396.6666666666667
Rapid Rabbits,2102-04-24 22:19:00,2102-04-24 23:36:16,643.8888888888888
Rapid Rabbits,2102-04-27 22:07:00,2102-04-27 22:37:32,254.44444444444449
Rapid Rabbits,2102-05-05 21:16:00,2102-05-05 22:10:33,454.58333333333326
Rapid Rabbits,2102-05-08 22:58:00,2102-05-08 23:56:59,491.52777777777777
Rapid Rabbits,2102-05-11 21:11:00,2102-05-11 21:21:56,91.11111111111111
Rapid Rabbits,2102-05-18 21:33:00,2102-05-18 22:20:39,397.08333333333337
Rapid Rabbits,2102-05-22 22:24:00,2102-05-23 00:16:29,937.3611111111111
Rapid Rabbits,2102-05-26 05:05:00,2102-05-26 06:21:47,639.8611111111111
Rapid Rabbits,2102-06-01 21:54:00,2102-06-01 22:22:32,237.77777777777777
Rapid Rabbits,2102-06-05 22:39:00,2102-06-05 23:58:42,664.1666666666666
Rapid Rabbits,2102-06-10 02:46:00,2102-06-10 03:39:11,443.1944444444444
Rapid Rabbits,2102-06-15 21:37:00,2102-06-15 22:42:06,542.5
Rapid Rabbits,2102-06-19 22:58:00,2102-06-20 00:03:06,542.5
Rapid Rabbits,2102-06-26 21:21:00,2102-06-26 23:22:31,1012.6388888888889
Rapid Rabbits,2102-06-30 22:59:00,2102-07-01 00:17:30,654.1666666666666
Rapid Rabbits,2102-07-04 00:03:00,2102-07-04 02:21:29,1154.0277777777776
Rapid Rabbits,2102-07-10 22:33:00,2102-07-11 02:24:57,1932.9166666666665
Rapid Rabbits,2102-07-18 00:21:00,2102-07-18 03:22:04,1508.888888888889
Rapid Rabbits,2102-07-21 22:17:00,2102-07-21 23:33:47,639.8611111111111
Rapid Rabbits,2102-07-28 22:14:00,2102-07-29 00:32:39,1155.4166666666667
Rapid Rabbits,2102-07-31 22:35:00,2102-08-01 00:36:38,1013.6111111111112
Rapid Rabbits,2102-08-03 21:18:00,2102-08-03 21:42:35,204.86111111111111
Rapid Rabbits,2102-08-11 21:31:00,2102-08-11 22:44:11,609.8611111111112
Rapid Rabbits,2102-08-14 20:35:00,2102-08-14 22:49:23,1119.861111111111
Rapid Rabbits,2102-08-17 22:21:00,2102-08-17 23:36:40,630.5555555555557
Rapid Rabbits,2102-08-21 21:57:00,2102-08-21 22:07:56,91.11111111111111
Rapid Rabbits,2102-09-01 21:58:00,2102-09-01 22:26:32,237.77777777777777
Rapid Rabbits,2102-09-04 23:01:00,2102-09-05 00:26:39,713.75
Rapid Rabbits,2102-09-09 03:48:00,2102-09-09 04:45:55,482.6388888888889
Rapid Rabbits,2102-09-15 21:36:00,2102-09-16 01:32:16,1968.888888888889
Rapid Rabbits,2102-09-19 00:45:00,2102-09-19 00:48:21,27.916666666666664
Rapid Rabbits,2102-09-22 06:32:00,2102-09-22 07:12:27,337.08333333333337
Rapid Rabbits,2102-09-26 00:41:00,2102-09-26 04:50:10,2076.3888888888887
Shining Sharks,2102-04-04 00:13:00,2102-04-04 00:26:35,113.19444444444444
Shining Sharks,2102-04-06 06:35:00,2102-04-06 08:14:30,829.1666666666667
Shining Sharks,2102-04-13 23:44:00,2102-04-14 01:46:11,1018.1944444444445
Shining Sharks,2102-04-18 00:29:00,2102-04-18 02:31:11,1018.1944444444445
Shining Sharks,2102-04-20 23:42:00,2102-04-21 02:51:02,1575.2777777777778
Shining Sharks,2102-04-24 20:48:00,2102-04-24 21:31:02,358.6111111111111
Shining Sharks,2102-04-27 21:42:00,2102-04-28 00:08:56,1224.4444444444443
Shining Sharks,2102-05-05 23:53:00,2102-05-06 03:09:14,1635.2777777777776
Shining Sharks,2102-05-08 22:46:00,2102-05-08 23:24:51,323.75000000000006
Shining Sharks,2102-05-11 21:43:00,2102-05-12 00:21:03,1317.0833333333335
Shining Sharks,2102-05-18 23:49:00,2102-05-19 01:07:30,654.1666666666666
Shining Sharks,2102-05-22 23:25:00,2102-05-23 00:43:30,654.1666666666666
Shining Sharks,2102-05-30 00:07:00,2102-05-30 01:17:20,586.111111111111
Shining Sharks,2102-06-03 00:33:00,2102-06-03 02:39:11,1051.5277777777778
Shining Sharks,2102-06-05 22:57:00,2102-06-06 00:04:34,563.0555555555555
Shining Sharks,2102-06-13 01:13:00,2102-06-13 04:44:37,1763.4722222222224
Shining Sharks,2102-06-16 05:43:00,2102-06-16 11:16:49,2781.8055555555557
Shining Sharks,2102-06-19 22:36:00,2102-06-20 03:27:55,2432.638888888889
Shining Sharks,2102-06-22 21:00:00,2102-06-22 23:11:02,1091.9444444444443
Shining Sharks,2102-07-04 00:03:00,2102-07-04 01:48:37,880.1388888888888
Shining Sharks,2102-07-06 22:38:00,2102-07-07 01:55:00,1641.6666666666665
Shining Sharks,2102-07-11 00:01:00,2102-07-11 01:54:27,945.4166666666666
Shining Sharks,2102-07-20 23:48:00,2102-07-21 03:14:52,1723.888888888889
Shining Sharks,2102-07-24 22:29:00,2102-07-25 00:19:51,923.75
Shining Sharks,2102-07-27 20:28:00,2102-07-27 23:26:57,1491.25
Shining Sharks,2102-08-04 00:06:00,2102-08-04 01:41:28,795.5555555555555
Shining Sharks,2102-08-07 22:51:00,2102-08-07 23:30:06,325.83333333333337
Shining Sharks,2102-08-10 23:02:00,2102-08-11 02:30:27,1737.0833333333333
Shining Sharks,2102-08-15 00:51:00,2102-08-15 02:30:30,829.1666666666667
Shining Sharks,2102-08-22 00:14:00,2102-08-22 03:16:28,1520.5555555555557
Shining Sharks,2102-08-25 21:50:00,2102-08-25 23:34:07,867.6388888888888
Shining Sharks,2102-08-28 22:04:00,2102-08-29 01:04:45,1506.25
Shining Sharks,2102-09-05 01:22:00,2102-09-05 02:32:20,586.111111111111
Shining Sharks,2102-09-08 00:41:00,2102-09-08 01:59:14,651.9444444444445
Shining Sharks,2102-09-12 04:42:00,2102-09-12 06:35:27,945.4166666666666
Shining Sharks,2102-09-19 00:27:00,2102-09-19 02:07:00,833.3333333333334
Shining Sharks,2102-09-22 00:36:00,2102-09-22 04:03:45,1731.25
Shining Sharks,2102-09-25 22:51:00,2102-09-26 00:41:03,917.0833333333334
Tough Tigers,2102-04-03 21:52:00,2102-04-03 23:17:13,710.1388888888889
Tough Tigers,2102-04-06 21:42:00,2102-04-07 02:33:12,2426.666666666667
Tough Tigers,2102-04-14 03:52:00,2102-04-14 08:53:07,2509.3055555555557
Tough Tigers,2102-04-17 22:31:00,2102-04-18 01:11:39,1338.75
Tough Tigers,2102-04-21 00:23:00,2102-04-21 06:11:12,2901.6666666666665
Tough Tigers,2102-04-28 23:55:00,2102-04-29 05:10:47,2631.527777777778
Tough Tigers,2102-05-02 21:47:00,2102-05-02 23:58:43,1097.638888888889
Tough Tigers,2102-05-06 00:46:00,2102-05-06 03:50:36,1538.3333333333333
Tough Tigers,2102-05-12 04:03:00,2102-05-12 09:34:41,2764.027777777778
Tough Tigers,2102-05-15 22:41:00,2102-05-16 01:06:56,1216.111111111111
Tough Tigers,2102-05-19 04:34:00,2102-05-19 08:52:30,2154.166666666667
Tough Tigers,2102-05-30 04:02:00,2102-05-30 10:42:21,3336.25
Tough Tigers,2102-06-01 23:56:00,2102-06-02 01:13:01,641.8055555555555
Tough Tigers,2102-06-06 01:23:00,2102-06-06 06:47:52,2707.222222222222
Tough Tigers,2102-06-12 21:58:00,2102-06-13 03:16:58,2658.055555555555
Tough Tigers,2102-06-15 21:37:00,2102-06-16 02:55:58,2658.055555555555
Tough Tigers,2102-06-19 22:36:00,2102-06-20 03:42:39,2555.4166666666665
Tough Tigers,2102-06-23 22:02:00,2102-06-23 23:02:06,500.83333333333337
Tough Tigers,2102-06-26 23:08:00,2102-06-27 03:59:55,2432.638888888889
Tough Tigers,2102-07-03 22:07:00,2102-07-04 03:19:29,2604.027777777778
Tough Tigers,2102-07-07 04:06:00,2102-07-07 06:00:00,950.0
Tough Tigers,2102-07-10 22:09:00,2102-07-11 01:27:30,1654.1666666666665
Tough Tigers,2102-07-21 20:49:00,2102-07-22 02:14:32,2712.7777777777783
Tough Tigers,2102-07-24 22:45:00,2102-07-25 00:27:49,856.8055555555555
Tough Tigers,2102-07-28 03:39:00,2102-07-28 09:12:49,2781.8055555555557
Tough Tigers,2102-08-03 20:59:00,2102-08-04 02:15:26,2636.9444444444443
Tough Tigers,2102-08-07 23:12:00,2102-08-08 00:01:18,410.8333333333333
Tough Tigers,2102-08-11 21:21:00,2102-08-11 21:59:51,323.75000000000006
Tough Tigers,2102-08-15 04:13:00,2102-08-15 09:28:47,2631.527777777778
Tough Tigers,2102-08-25 03:55:00,2102-08-25 10:36:29,3345.694444444445
Tough Tigers,2102-08-29 03:57:00,2102-08-29 05:50:27,945.4166666666666
Tough Tigers,2102-09-01 05:15:00,2102-09-01 06:54:30,829.1666666666667
Tough Tigers,2102-09-05 00:43:00,2102-09-05 06:43:57,3007.9166666666665
Tough Tigers,2102-09-11 22:00:00,2102-09-12 03:06:39,2555.4166666666665
Tough Tigers,2102-09-15 03:00:00,2102-09-15 05:02:15,1018.75
Tough Tigers,2102-09-18 22:34:00,2102-09-19 01:38:36,1538.3333333333333
Tough Tigers,2102-09-21 21:26:00,2102-09-22 02:21:27,2462.083333333333
Tough Tigers,2102-09-26 03:32:00,2102-09-26 08:27:27,2462.083333333333
Unyielding Urchins,2102-04-04 00:42:00,2102-04-04 00:55:35,113.19444444444444
Unyielding Urchins,2102-04-06 01:05:00,2102-04-06 01:40:53,299.02777777777777
Unyielding Urchins,2102-04-14 00:20:00,2102-04-14 04:17:10,1976.3888888888887
Unyielding Urchins,2102-04-17 21:51:00,2102-04-17 23:58:14,1060.2777777777778
Unyielding Urchins,2102-04-20 22:14:00,2102-04-21 00:46:23,1269.861111111111
Unyielding Urchins,2102-04-28 00:11:00,2102-04-28 01:21:20,586.111111111111
Unyielding Urchins,2102-05-01 23:41:00,2102-05-02 00:59:30,654.1666666666666
Unyielding Urchins,2102-05-04 23:10:00,2102-05-05 00:54:08,867.7777777777778
Unyielding Urchins,2102-05-16 00:34:00,2102-05-16 01:51:01,641.8055555555555
Unyielding Urchins,2102-05-19 00:28:00,2102-05-19 04:57:50,2248.611111111111
Unyielding Urchins,2102-05-22 22:29:00,2102-05-22 22:59:59,258.19444444444446
Unyielding Urchins,2102-05-25 22:37:00,2102-05-26 02:46:18,2077.5
Unyielding Urchins,2102-06-06 01:23:00,2102-06-06 05:20:28,1978.888888888889
Unyielding Urchins,2102-06-09 03:37:00,2102-06-09 04:24:39,397.08333333333337
Unyielding Urchins,2102-06-12 20:32:00,2102-06-12 23:54:28,1687.2222222222222
Unyielding Urchins,2102-06-20 01:31:00,2102-06-20 04:26:01,1458.4722222222224
Unyielding Urchins,2102-06-22 22:55:00,2102-06-23 00:11:44,639.4444444444445
Unyielding Urchins,2102-06-23 21:38:00,2102-06-24 02:30:14,2435.277777777778
Unyielding Urchins,2102-06-27 00:50:00,2102-06-27 02:08:14,651.9444444444445
Unyielding Urchins,2102-07-01 00:16:00,2102-07-01 00:56:15,335.41666666666663
Unyielding Urchins,2102-07-04 00:28:00,2102-07-04 01:08:15,335.41666666666663
Unyielding Urchins,2102-07-11 00:33:00,2102-07-11 04:19:20,1886.1111111111113
Unyielding Urchins,2102-07-17 22:46:00,2102-07-18 04:17:41,2764.027777777778
Unyielding Urchins,2102-07-21 20:49:00,2102-07-22 01:40:55,2432.638888888889
Unyielding Urchins,2102-07-24 22:25:00,2102-07-25 01:34:18,1577.5000000000002
Unyielding Urchins,2102-08-01 00:43:00,2102-08-01 02:01:14,651.9444444444445
Unyielding Urchins,2102-08-04 23:50:00,2102-08-05 02:59:30,1579.1666666666665
Unyielding Urchins,2102-08-08 01:02:00,2102-08-08 03:35:21,1277.9166666666665
Unyielding Urchins,2102-08-15 00:58:00,2102-08-15 02:08:20,586.111111111111
Unyielding Urchins,2102-08-18 00:26:00,2102-08-18 02:06:00,833.3333333333334
Unyielding Urchins,2102-08-21 05:47:00,2102-08-21 06:22:53,299.02777777777777
Unyielding Urchins,2102-08-29 00:46:00,2102-08-29 01:28:52,357.22222222222223
Unyielding Urchins,2102-09-01 06:52:00,2102-09-01 07:34:52,357.22222222222223
Unyielding Urchins,2102-09-08 00:41:00,2102-09-08 03:35:11,1451.5277777777778
Unyielding Urchins,2102-09-11 22:37:00,2102-09-12 00:03:25,720.1388888888889
Unyielding Urchins,2102-09-16 00:48:00,2102-09-16 05:05:45,2147.9166666666665
Unyielding Urchins,2102-09-22 00:10:00,2102-09-22 04:27:16,2143.8888888888887
Unyielding Urchins,2102-09-26 22:06:00,2102-09-26 23:31:39,713.75
Unyielding Urchins,2102-09-29 22:26:00,2102-09-30 01:20:03,1450.4166666666667
Valiant Vipers,2102-04-03 22:20:00,2102-04-04 00:52:22,1269.7222222222222
Valiant Vipers,2102-04-06 22:25:00,2102-04-06 23:54:05,742.361111111111
Valiant Vipers,2102-04-13 22:01:00,2102-04-14 03:08:31,2562.6388888888887
Valiant Vipers,2102-04-18 01:10:00,2102-04-18 01:50:27,337.08333333333337
Valiant Vipers,2102-04-21 00:01:00,2102-04-21 00:42:28,345.55555555555554
Valiant Vipers,2102-04-25 03:47:00,2102-04-25 08:55:36,2571.666666666667
Valiant Vipers,2102-05-02 21:47:00,2102-05-02 22:45:34,488.0555555555556
Valiant Vipers,2102-05-05 21:16:00,2102-05-05 22:14:34,488.0555555555556
Valiant Vipers,2102-05-08 22:46:00,2102-05-08 23:55:07,575.9722222222222
Valiant Vipers,2102-05-12 21:02:00,2102-05-12 21:50:21,402.9166666666667
Valiant Vipers,2102-05-17 00:39:00,2102-05-17 01:04:29,212.36111111111111
Valiant Vipers,2102-05-23 03:16:00,2102-05-23 04:42:25,720.1388888888889
Valiant Vipers,2102-05-27 04:23:00,2102-05-27 06:13:03,917.0833333333334
Valiant Vipers,2102-05-30 00:07:00,2102-05-30 03:23:14,1635.2777777777776
Valiant Vipers,2102-06-05 22:27:00,2102-06-06 03:42:47,2631.527777777778
Valiant Vipers,2102-06-10 04:53:00,2102-06-10 09:57:56,2541.1111111111113
Valiant Vipers,2102-06-12 21:51:00,2102-06-12 22:29:51,323.75000000000006
Valiant Vipers,2102-06-19 22:42:00,2102-06-20 01:33:07,1425.9722222222222
Valiant Vipers,2102-06-22 23:42:00,2102-06-23 02:22:33,1337.916666666667
Valiant Vipers,2102-06-26 22:51:00,2102-06-26 23:01:56,91.11111111111111
Valiant Vipers,2102-07-04 04:27:00,2102-07-04 08:44:45,2147.9166666666665
Valiant Vipers,2102-07-08 06:17:00,2102-07-08 06:52:53,299.02777777777777
Valiant Vipers,2102-07-11 00:52:00,2102-07-11 05:44:20,2436.111111111111
Valiant Vipers,2102-07-21 21:47:00,2102-07-21 22:08:33,179.58333333333334
Valiant Vipers,2102-07-25 04:02:00,2102-07-25 04:23:35,179.86111111111111
Valiant Vipers,2102-07-28 03:37:00,2102-07-28 03:37:47,6.527777777777778
Valiant Vipers,2102-07-31 22:13:00,2102-08-01 00:24:42,1097.5
Valiant Vipers,2102-08-04 22:24:00,2102-08-05 00:18:38,955.2777777777778
Valiant Vipers,2102-08-07 22:11:00,2102-08-07 22:32:26,178.61111111111111
Valiant Vipers,2102-08-17 22:04:00,2102-08-17 23:49:38,880.2777777777778
Valiant Vipers,2102-08-21 23:14:00,2102-08-22 04:05:12,2426.666666666667
Valiant Vipers,2102-08-25 03:55:00,2102-08-25 09:10:47,2631.527777777778
Valiant Vipers,2102-09-04 22:30:00,2102-09-04 22:55:29,212.36111111111111
Valiant Vipers,2102-09-08 03:40:00,2102-09-08 05:32:09,934.5833333333335
Valiant Vipers,2102-09-11 22:56:00,2102-09-12 00:58:50,1023.611111111111
Valiant Vipers,2102-09-18 22:33:00,2102-09-19 00:44:43,1097.638888888889
Valiant Vipers,2102-09-22 03:44:00,2102-09-22 05:46:15,1018.75
Valiant Vipers,2102-09-26 02:29:00,2102-09-26 02:39:56,91.11111111111111
Wise Wolves,2102-04-03 22:19:00,2102-04-04 01:26:27,1562.0833333333333
Wise Wolves,2102-04-06 22:24:00,2102-04-07 00:51:08,1226.111111111111
Wise Wolves,2102-04-14 22:03:00,2102-04-14 23:15:27,603.75
Wise Wolves,2102-04-18 01:18:00,2102-04-18 02:29:25,595.1388888888889
Wise Wolves,2102-04-21 03:31:00,2102-04-21 03:35:13,35.13888888888889
Wise Wolves,2102-04-27 21:42:00,2102-04-27 22:29:36,396.6666666666667
Wise Wolves,2102-05-01 22:26:00,2102-05-01 23:42:47,639.8611111111111
Wise Wolves,2102-05-05 23:34:00,2102-05-06 04:35:07,2509.3055555555557
Wise Wolves,2102-05-08 21:04:00,2102-05-09 02:03:20,2494.4444444444443
Wise Wolves,2102-05-19 21:40:00,2102-05-19 22:20:00,333.3333333333333
Wise Wolves,2102-05-22 23:08:00,2102-05-22 23:48:50,340.27777777777777
Wise Wolves,2102-05-27 03:58:00,2102-05-27 04:19:22,178.05555555555554
Wise Wolves,2102-06-02 00:16:00,2102-06-02 05:09:55,2449.3055555555557
Wise Wolves,2102-06-06 00:42:00,2102-06-06 04:22:01,1833.4722222222224
Wise Wolves,2102-06-09 22:53:00,2102-06-10 00:10:16,643.8888888888888
Wise Wolves,2102-06-16 21:50:00,2102-06-16 23:02:49,606.8055555555555
Wise Wolves,2102-06-19 21:51:00,2102-06-19 23:53:20,1019.4444444444443
Wise Wolves,2102-06-22 20:45:00,2102-06-22 22:29:07,867.6388888888888
