team_name,departure_datetime,landing_datetime,travel_distance_miles
Wise Wolves,2102-07-03 20:45:00,2102-07-03 21:06:22,178.05555555555554
Wise Wolves,2102-07-08 04:14:00,2102-07-08 06:16:08,1017.7777777777779
Wise Wolves,2102-07-10 23:07:00,2102-07-11 00:59:30,937.5
Wise Wolves,2102-07-20 22:23:00,2102-07-21 00:07:07,867.6388888888888
Wise Wolves,2102-07-24 22:28:00,2102-07-25 00:20:58,941.3888888888889
Wise Wolves,2102-07-28 02:26:00,2102-07-28 02:36:38,88.61111111111111
Wise Wolves,2102-08-01 04:14:00,2102-08-01 04:54:00,333.3333333333333
Wise Wolves,2102-08-05 00:07:00,2102-08-05 00:47:00,333.3333333333333
Wise Wolves,2102-08-11 21:26:00,2102-08-12 02:05:22,2328.0555555555557
Wise Wolves,2102-08-15 01:22:00,2102-08-15 03:29:37,1063.4722222222222
Wise Wolves,2102-08-18 05:10:00,2102-08-18 06:03:59,449.8611111111111
Wise Wolves,2102-08-22 00:50:00,2102-08-22 05:42:48,2440.0
Wise Wolves,2102-08-31 22:14:00,2102-09-01 02:13:57,1999.5833333333333
Wise Wolves,2102-09-05 01:16:00,2102-09-05 01:56:15,335.41666666666663
Wise Wolves,2102-09-08 06:34:00,2102-09-08 11:43:25,2578.4722222222226
Wise Wolves,2102-09-12 00:36:00,2102-09-12 01:18:57,357.91666666666674
Wise Wolves,2102-09-18 22:41:00,2102-09-19 01:10:56,1249.4444444444446
Wise Wolves,2102-09-21 23:06:00,2102-09-22 01:19:41,1114.0277777777778
Wise Wolves,2102-09-25 22:25:00,2102-09-25 23:01:51,307.0833333333333
Xenial Xerus,2102-04-04 03:32:00,2102-04-04 06:19:04,1392.2222222222222
Xenial Xerus,2102-04-06 21:35:00,2102-04-06 21:45:57,91.25
Xenial Xerus,2102-04-14 00:45:00,2102-04-14 01:45:06,500.83333333333337
Xenial Xerus,2102-04-17 22:42:00,2102-04-17 23:12:02,250.27777777777777
Xenial Xerus,2102-04-20 22:33:00,2102-04-20 23:52:42,664.1666666666666
Xenial Xerus,2102-04-28 21:09:00,2102-04-28 23:49:33,1337.916666666667
Xenial Xerus,2102-05-02 03:56:00,2102-05-02 06:40:37,1371.8055555555557
Xenial Xerus,2102-05-05 01:06:00,2102-05-05 05:52:31,2387.6388888888887
Xenial Xerus,2102-05-12 01:01:00,2102-05-12 04:10:02,1575.2777777777778
Xenial Xerus,2102-05-15 23:43:00,2102-05-16 01:36:27,945.4166666666666
Xenial Xerus,2102-05-19 00:40:00,2102-05-19 05:41:54,2515.833333333333
Xenial Xerus,2102-05-25 22:37:00,2102-05-26 03:43:39,2555.4166666666665
Xenial Xerus,2102-05-30 04:02:00,2102-05-30 09:17:47,2631.527777777778
Xenial Xerus,2102-06-02 21:42:00,2102-06-02 22:07:29,212.36111111111111
Xenial Xerus,2102-06-05 22:32:00,2102-06-05 22:46:35,121.52777777777777
Xenial Xerus,2102-06-12 22:19:00,2102-06-13 02:28:18,2077.5
Xenial Xerus,2102-06-17 00:35:00,2102-06-17 01:52:01,641.8055555555555
Xenial Xerus,2102-06-20 00:42:00,2102-06-20 05:42:47,2506.527777777778
Xenial Xerus,2102-06-26 22:51:00,2102-06-27 00:10:58,666.3888888888889
Xenial Xerus,2102-07-01 04:16:00,2102-07-01 05:35:58,666.3888888888889
Xenial Xerus,2102-07-03 22:29:00,2102-07-04 00:21:58,941.3888888888889
Xenial Xerus,2102-07-08 03:27:00,2102-07-08 03:51:26,203.61111111111111
Xenial Xerus,2102-07-10 22:02:00,2102-07-11 00:04:15,1018.75
Xenial Xerus,2102-07-21 20:58:00,2102-07-21 21:41:02,358.6111111111111
Xenial Xerus,2102-07-24 22:50:00,2102-07-24 23:33:02,358.6111111111111
Xenial Xerus,2102-07-28 02:26:00,2102-07-28 02:56:59,258.19444444444446
Xenial Xerus,2102-07-31 22:35:00,2102-08-01 00:36:38,1013.6111111111112
Xenial Xerus,2102-08-04 20:29:00,2102-08-04 22:31:15,1018.75
Xenial Xerus,2102-08-14 22:15:00,2102-08-14 22:55:30,337.5
Xenial Xerus,2102-08-18 03:58:00,2102-08-18 04:40:14,351.94444444444446
Xenial Xerus,2102-08-21 00:43:00,2102-08-21 01:02:39,163.74999999999997
Xenial Xerus,2102-08-22 03:36:00,2102-08-22 03:52:13,135.13888888888886
Xenial Xerus,2102-08-31 22:08:00,2102-08-31 23:31:34,696.3888888888888
Xenial Xerus,2102-09-04 21:46:00,2102-09-05 01:13:56,1732.7777777777778
Xenial Xerus,2102-09-08 01:10:00,2102-09-08 05:54:08,2367.7777777777774
Xenial Xerus,2102-09-15 03:00:00,2102-09-15 04:36:56,807.7777777777778
Xenial Xerus,2102-09-18 22:41:00,2102-09-19 03:32:12,2426.666666666667
Xenial Xerus,2102-09-21 21:26:00,2102-09-22 02:32:39,2555.4166666666665
Xenial Xerus,2102-09-30 02:46:00,2102-09-30 02:56:56,91.11111111111111
Youthful Yaks,2102-04-04 01:07:00,2102-04-04 02:28:35,679.861111111111
Youthful Yaks,2102-04-07 00:35:00,2102-04-07 04:53:13,2151.805555555555
Youthful Yaks,2102-04-13 21:54:00,2102-04-13 22:30:45,306.25
Youthful Yaks,2102-04-17 22:07:00,2102-04-17 22:54:39,397.08333333333337
Youthful Yaks,2102-04-20 21:33:00,2102-04-20 21:43:56,91.11111111111111
Youthful Yaks,2102-04-27 21:42:00,2102-04-27 22:47:39,547.0833333333334
Youthful Yaks,2102-05-01 22:07:00,2102-05-01 22:28:35,179.86111111111111
Youthful Yaks,2102-05-05 03:46:00,2102-05-05 04:34:44,406.11111111111114
Youthful Yaks,2102-05-15 19:48:00,2102-05-15 20:24:57,307.9166666666667
Youthful Yaks,2102-05-19 22:27:00,2102-05-19 23:53:15,718.75
Youthful Yaks,2102-05-23 03:16:00,2102-05-23 04:05:20,411.11111111111114
Youthful Yaks,2102-05-29 22:18:00,2102-05-29 22:54:51,307.0833333333333
Youthful Yaks,2102-06-02 00:16:00,2102-06-02 02:08:30,937.5
Youthful Yaks,2102-06-05 22:28:00,2102-06-05 23:43:40,630.5555555555557
Youthful Yaks,2102-06-12 20:59:00,2102-06-13 01:02:41,2030.6944444444443
Youthful Yaks,2102-06-17 05:49:00,2102-06-17 06:24:53,299.02777777777777
Youthful Yaks,2102-06-20 01:31:00,2102-06-20 05:00:30,1745.8333333333333
Youthful Yaks,2102-06-26 22:41:00,2102-06-27 00:04:21,694.5833333333334
Youthful Yaks,2102-06-30 22:57:00,2102-06-30 23:46:15,410.41666666666663
Youthful Yaks,2102-07-04 03:58:00,2102-07-04 04:35:08,309.44444444444446
Youthful Yaks,2102-07-10 22:04:00,2102-07-11 00:08:41,1039.0277777777778
Youthful Yaks,2102-07-17 23:18:00,2102-07-18 01:28:03,1083.75
Youthful Yaks,2102-07-20 21:13:00,2102-07-20 21:26:39,113.75
Youthful Yaks,2102-07-27 22:17:00,2102-07-27 22:53:57,307.9166666666667
Youthful Yaks,2102-07-31 22:31:00,2102-08-01 00:23:39,938.7500000000001
Youthful Yaks,2102-08-03 22:53:00,2102-08-04 01:06:41,1114.0277777777778
Youthful Yaks,2102-08-11 22:10:00,2102-08-12 00:04:00,950.0
Youthful Yaks,2102-08-14 22:30:00,2102-08-15 00:04:48,789.9999999999999
Youthful Yaks,2102-08-18 03:27:00,2102-08-18 03:53:43,222.63888888888889
Youthful Yaks,2102-08-26 01:05:00,2102-08-26 01:27:39,188.75
Youthful Yaks,2102-08-28 23:11:00,2102-08-29 00:34:03,692.0833333333333
Youthful Yaks,2102-08-31 22:20:00,2102-08-31 23:35:40,630.5555555555557
Youthful Yaks,2102-09-07 22:44:00,2102-09-08 02:48:06,2034.1666666666667
Youthful Yaks,2102-09-12 00:32:00,2102-09-12 01:16:47,373.19444444444446
Youthful Yaks,2102-09-15 00:47:00,2102-09-15 05:06:18,2160.8333333333335
Youthful Yaks,2102-09-18 22:06:00,2102-09-18 23:29:21,694.5833333333334
Youthful Yaks,2102-09-21 22:50:00,2102-09-22 00:13:21,694.5833333333334
Youthful Yaks,2102-09-29 02:37:00,2102-09-29 02:47:56,91.11111111111111
Zealous Zebras,2102-04-03 22:45:00,2102-04-04 01:13:11,1234.861111111111
Zealous Zebras,2102-04-06 21:20:00,2102-04-07 00:21:31,1512.6388888888891
Zealous Zebras,2102-04-13 21:47:00,2102-04-13 23:49:08,1017.7777777777779
Zealous Zebras,2102-04-17 21:42:00,2102-04-17 22:03:35,179.86111111111111
Zealous Zebras,2102-04-21 22:15:00,2102-04-22 00:29:23,1119.861111111111
Zealous Zebras,2102-05-01 23:00:00,2102-05-01 23:42:52,357.22222222222223
Zealous Zebras,2102-05-05 23:47:00,2102-05-06 00:23:57,307.9166666666667
Zealous Zebras,2102-05-08 21:49:00,2102-05-08 23:04:40,630.5555555555557
Zealous Zebras,2102-05-15 22:55:00,2102-05-16 01:57:23,1519.861111111111
Zealous Zebras,2102-05-18 23:59:00,2102-05-19 00:02:21,27.916666666666664
Zealous Zebras,2102-05-23 00:48:00,2102-05-23 03:49:49,1515.138888888889
Zealous Zebras,2102-05-29 22:57:00,2102-05-30 01:03:58,1058.0555555555554
Zealous Zebras,2102-06-02 05:00:00,2102-06-02 07:06:58,1058.0555555555554
Zealous Zebras,2102-06-05 22:28:00,2102-06-06 01:07:03,1325.4166666666667
Zealous Zebras,2102-06-09 21:17:00,2102-06-09 23:30:24,1111.6666666666667
Zealous Zebras,2102-06-12 22:42:00,2102-06-13 00:05:03,692.0833333333333
Zealous Zebras,2102-06-23 21:25:00,2102-06-23 22:30:06,542.5
Zealous Zebras,2102-06-26 21:21:00,2102-06-27 02:39:58,2658.055555555555
Zealous Zebras,2102-06-29 20:44:00,2102-06-30 01:43:20,2494.4444444444443
Zealous Zebras,2102-07-03 20:45:00,2102-07-03 22:37:30,937.5
Zealous Zebras,2102-07-10 23:07:00,2102-07-11 02:15:31,1570.9722222222224
Zealous Zebras,2102-07-18 00:55:00,2102-07-18 02:16:35,679.861111111111
Zealous Zebras,2102-07-22 00:15:00,2102-07-22 03:01:53,1390.6944444444443
Zealous Zebras,2102-07-27 21:51:00,2102-07-27 22:40:43,414.3055555555556
Zealous Zebras,2102-07-31 22:35:00,2102-07-31 23:02:55,232.63888888888889
Zealous Zebras,2102-08-05 04:17:00,2102-08-05 05:13:03,467.0833333333333
Zealous Zebras,2102-08-08 01:02:00,2102-08-08 02:07:06,542.5
Zealous Zebras,2102-08-11 21:31:00,2102-08-11 22:24:11,443.1944444444444
Zealous Zebras,2102-08-14 22:15:00,2102-08-15 00:13:13,985.1388888888889
Zealous Zebras,2102-08-21 22:32:00,2102-08-21 23:07:33,296.24999999999994
Zealous Zebras,2102-08-24 23:40:00,2102-08-25 00:15:33,296.24999999999994
Zealous Zebras,2102-08-31 22:20:00,2102-09-01 00:04:20,869.4444444444443
Zealous Zebras,2102-09-04 23:41:00,2102-09-05 01:45:41,1039.0277777777778
Zealous Zebras,2102-09-07 22:44:00,2102-09-07 23:59:40,630.5555555555557
Zealous Zebras,2102-09-14 22:02:00,2102-09-14 22:44:52,357.22222222222223
Zealous Zebras,2102-09-18 22:41:00,2102-09-18 23:11:02,250.27777777777777
Zealous Zebras,2102-09-21 21:26:00,2102-09-21 22:38:42,605.8333333333334
Zealous Zebras,2102-09-29 21:53:00,2102-09-29 23:16:43,697.6388888888889
Angry Alpacas,2102-04-03 22:04:00,2102-04-03 23:32:21,736.25
Angry Alpacas,2102-04-06 22:07:00,2102-04-06 23:04:34,479.7222222222223
Angry Alpacas,2102-04-13 21:26:00,2102-04-13 22:32:50,556.9444444444443
Angry Alpacas,2102-04-17 23:00:00,2102-04-18 00:35:28,795.5555555555555
Angry Alpacas,2102-04-20 23:42:00,2102-04-21 02:20:03,1317.0833333333335
Angry Alpacas,2102-04-28 20:43:00,2102-04-28 21:06:10,193.05555555555557
Angry Alpacas,2102-05-02 00:42:00,2102-05-02 02:21:59,833.1944444444445
Angry Alpacas,2102-05-05 21:24:00,2102-05-05 23:10:40,888.8888888888889
Angry Alpacas,2102-05-11 21:43:00,2102-05-11 22:06:36,196.66666666666669
Angry Alpacas,2102-05-15 22:12:00,2102-05-15 22:59:36,396.6666666666667
Angry Alpacas,2102-05-18 21:33:00,2102-05-18 21:57:35,204.86111111111111
Angry Alpacas,2102-05-25 20:56:00,2102-05-26 01:11:51,2132.083333333333
Angry Alpacas,2102-05-30 01:04:00,2102-05-30 02:25:21,677.9166666666666
Angry Alpacas,2102-06-02 00:17:00,2102-06-02 04:47:56,2257.777777777778
Angry Alpacas,2102-06-12 21:51:00,2102-06-12 22:40:18,410.8333333333333
Angry Alpacas,2102-06-17 04:51:00,2102-06-17 05:00:10,76.38888888888889
Angry Alpacas,2102-06-19 22:38:00,2102-06-19 23:31:42,447.5
Angry Alpacas,2102-06-22 21:16:00,2102-06-22 23:17:38,1013.6111111111112
Angry Alpacas,2102-06-26 21:47:00,2102-06-26 23:48:38,1013.6111111111112
Angry Alpacas,2102-07-03 22:14:00,2102-07-04 02:29:42,2130.8333333333335
Angry Alpacas,2102-07-08 06:23:00,2102-07-08 07:05:52,357.22222222222223
Angry Alpacas,2102-07-11 00:33:00,2102-07-11 04:11:54,1824.1666666666667
Angry Alpacas,2102-07-20 21:13:00,2102-07-21 01:27:21,2119.5833333333335
Angry Alpacas,2102-07-25 00:47:00,2102-07-25 00:57:22,86.38888888888889
Angry Alpacas,2102-07-28 00:32:00,2102-07-28 04:45:32,2112.777777777778
Angry Alpacas,2102-08-03 21:18:00,2102-08-03 22:11:42,447.5
Angry Alpacas,2102-08-07 22:40:00,2102-08-07 23:33:42,447.5
Angry Alpacas,2102-08-15 03:44:00,2102-08-15 04:22:51,323.75000000000006
Angry Alpacas,2102-08-17 22:04:00,2102-08-18 00:06:50,1023.611111111111
Angry Alpacas,2102-08-21 22:32:00,2102-08-22 00:01:02,741.9444444444445
Angry Alpacas,2102-08-28 22:15:00,2102-08-28 23:47:53,774.0277777777778
Angry Alpacas,2102-09-01 04:35:00,2102-09-01 05:02:55,232.63888888888889
Angry Alpacas,2102-09-04 23:06:00,2102-09-05 00:12:50,556.9444444444443
Angry Alpacas,2102-09-07 21:21:00,2102-09-08 02:25:56,2541.1111111111113
Angry Alpacas,2102-09-11 22:00:00,2102-09-12 03:04:56,2541.1111111111113
Angry Alpacas,2102-09-18 22:13:00,2102-09-18 23:02:18,410.8333333333333
Angry Alpacas,2102-09-23 04:42:00,2102-09-23 05:12:51,257.0833333333333
Angry Alpacas,2102-09-25 22:16:00,2102-09-25 23:16:06,500.83333333333337
Angry Alpacas,2102-09-30 02:46:00,2102-09-30 03:16:59,258.19444444444446
Bumbling Beavers,2102-04-03 22:02:00,2102-04-03 23:27:39,713.75
Bumbling Beavers,2102-04-07 23:00:00,2102-04-08 02:42:22,1853.0555555555557
Bumbling Beavers,2102-04-14 06:55:00,2102-04-14 11:05:14,2085.277777777778
Bumbling Beavers,2102-04-16 22:15:00,2102-04-17 00:33:39,1155.4166666666667
Bumbling Beavers,2102-04-20 22:47:00,2102-04-21 03:57:29,2587.3611111111113
Bumbling Beavers,2102-04-29 00:29:00,2102-04-29 04:15:47,1889.861111111111
Bumbling Beavers,2102-05-02 00:57:00,2102-05-02 02:27:19,752.6388888888889
Bumbling Beavers,2102-05-04 22:24:00,2102-05-05 01:41:00,1641.6666666666665
Bumbling Beavers,2102-05-12 00:14:00,2102-05-12 01:32:14,651.9444444444445
Bumbling Beavers,2102-05-16 00:34:00,2102-05-16 01:52:14,651.9444444444445
Bumbling Beavers,2102-05-23 00:29:00,2102-05-23 03:38:30,1579.1666666666665
Bumbling Beavers,2102-05-25 22:02:00,2102-05-25 22:37:33,296.24999999999994
Bumbling Beavers,2102-05-29 22:57:00,2102-05-30 02:37:01,1833.4722222222224
Bumbling Beavers,2102-06-06 00:42:00,2102-06-06 02:35:27,945.4166666666666
Bumbling Beavers,2102-06-09 23:56:00,2102-06-10 01:49:27,945.4166666666666
Bumbling Beavers,2102-06-13 01:11:00,2102-06-13 04:39:49,1740.138888888889
Bumbling Beavers,2102-06-15 22:07:00,2102-06-16 01:17:17,1585.6944444444446
Bumbling Beavers,2102-06-20 00:43:00,2102-06-20 01:24:28,345.55555555555554
Bumbling Beavers,2102-06-27 00:50:00,2102-06-27 05:21:29,2262.3611111111113
Bumbling Beavers,2102-07-01 03:22:00,2102-07-01 04:03:36,346.6666666666667
Bumbling Beavers,2102-07-04 04:27:00,2102-07-04 09:35:36,2571.666666666667
Bumbling Beavers,2102-07-11 00:01:00,2102-07-11 04:31:56,2257.777777777778
Bumbling Beavers,2102-07-17 21:12:00,2102-07-17 21:42:47,256.52777777777777
Bumbling Beavers,2102-07-21 20:52:00,2102-07-21 21:40:21,402.9166666666667
Bumbling Beavers,2102-07-24 22:03:00,2102-07-24 22:50:39,397.08333333333337
Bumbling Beavers,2102-07-25 21:26:00,2102-07-26 01:36:14,2085.277777777778
Bumbling Beavers,2102-08-04 23:50:00,2102-08-04 23:51:15,10.416666666666666
Bumbling Beavers,2102-08-08 01:11:00,2102-08-08 01:54:46,364.72222222222223
Bumbling Beavers,2102-08-11 06:13:00,2102-08-11 06:57:47,373.19444444444446
Bumbling Beavers,2102-08-18 00:10:00,2102-08-18 06:51:29,3345.694444444445
Bumbling Beavers,2102-08-21 22:46:00,2102-08-22 03:52:39,2555.4166666666665
Bumbling Beavers,2102-08-25 01:43:00,2102-08-25 06:44:54,2515.833333333333
Bumbling Beavers,2102-09-01 00:17:00,2102-09-01 01:11:58,458.05555555555554
Bumbling Beavers,2102-09-05 00:44:00,2102-09-05 04:11:45,1731.25
Bumbling Beavers,2102-09-07 22:38:00,2102-09-08 02:20:11,1851.5277777777778
Bumbling Beavers,2102-09-15 00:47:00,2102-09-15 02:40:27,945.4166666666666
Bumbling Beavers,2102-09-19 00:27:00,2102-09-19 01:37:20,586.111111111111
Bumbling Beavers,2102-09-22 00:10:00,2102-09-22 00:52:52,357.22222222222223
Bumbling Beavers,2102-09-26 04:02:00,2102-09-26 04:43:28,345.55555555555554
Crazed Crocs,2102-04-04 00:39:00,2102-04-04 02:00:35,679.861111111111
Crazed Crocs,2102-04-07 01:05:00,2102-04-07 03:02:40,980.5555555555557
Crazed Crocs,2102-04-14 00:29:00,2102-04-14 05:38:25,2578.4722222222226
Crazed Crocs,2102-04-18 22:34:00,2102-04-18 22:55:35,179.86111111111111
Crazed Crocs,2102-04-22 00:54:00,2102-04-22 05:46:31,2437.6388888888887
Crazed Crocs,2102-04-29 01:10:00,2102-04-29 04:37:28,1728.888888888889
Crazed Crocs,2102-05-01 22:40:00,2102-05-01 23:19:06,325.83333333333337
Crazed Crocs,2102-05-05 22:13:00,2102-05-06 01:21:44,1572.7777777777776
Crazed Crocs,2102-05-12 00:45:00,2102-05-12 04:49:06,2034.1666666666667
Crazed Crocs,2102-05-15 19:48:00,2102-05-15 20:24:51,307.0833333333333
Crazed Crocs,2102-05-19 21:40:00,2102-05-20 02:16:10,2301.388888888889
Crazed Crocs,2102-05-30 00:55:00,2102-05-30 04:22:45,1731.25
Crazed Crocs,2102-06-01 22:57:00,2102-06-02 00:49:39,938.7500000000001
Crazed Crocs,2102-06-05 22:30:00,2102-06-06 01:11:56,1349.4444444444443
Crazed Crocs,2102-06-13 01:02:00,2102-06-13 03:26:12,1201.6666666666667
Crazed Crocs,2102-06-17 04:52:00,2102-06-17 05:47:06,459.1666666666667
Crazed Crocs,2102-06-19 22:41:00,2102-06-20 01:22:34,1346.388888888889
Crazed Crocs,2102-06-23 06:08:00,2102-06-23 07:46:40,822.2222222222223
Crazed Crocs,2102-06-26 23:24:00,2102-06-27 01:02:40,822.2222222222223
Crazed Crocs,2102-07-04 00:28:00,2102-07-04 00:38:22,86.38888888888889
Crazed Crocs,2102-07-07 05:12:00,2102-07-07 05:25:35,113.19444444444444
Crazed Crocs,2102-07-10 05:44:00,2102-07-10 05:47:21,27.916666666666664
Crazed Crocs,2102-07-25 00:47:00,2102-07-25 04:43:16,1968.888888888889
Crazed Crocs,2102-07-28 22:14:00,2102-07-28 22:38:41,205.69444444444446
Crazed Crocs,2102-07-31 21:11:00,2102-08-01 02:42:41,2764.027777777778
Crazed Crocs,2102-08-03 20:59:00,2102-08-04 02:56:38,2980.277777777778
Crazed Crocs,2102-08-11 06:13:00,2102-08-11 08:54:56,1349.4444444444443
Crazed Crocs,2102-08-14 22:59:00,2102-08-14 23:26:39,230.41666666666666
Crazed Crocs,2102-08-18 04:32:00,2102-08-18 06:56:12,1201.6666666666667
Crazed Crocs,2102-08-25 06:47:00,2102-08-25 11:40:03,2442.0833333333335
Crazed Crocs,2102-08-28 20:35:00,2102-08-28 20:45:56,91.11111111111111
Crazed Crocs,2102-08-31 22:08:00,2102-09-01 03:08:47,2506.527777777778
Crazed Crocs,2102-09-05 01:16:00,2102-09-05 01:59:46,364.72222222222223
Crazed Crocs,2102-09-12 00:32:00,2102-09-12 02:29:40,980.5555555555557
Crazed Crocs,2102-09-15 00:42:00,2102-09-15 02:39:40,980.5555555555557
Crazed Crocs,2102-09-19 00:45:00,2102-09-19 04:59:36,2121.6666666666665
Crazed Crocs,2102-09-22 22:13:00,2102-09-23 00:52:03,1325.4166666666667
Crazed Crocs,2102-09-25 23:30:00,2102-09-26 02:31:49,1515.138888888889
Diligent Data Scientists,2102-04-03 22:44:00,2102-04-03 23:11:55,232.63888888888889
Diligent Data Scientists,2102-04-07 22:40:00,2102-04-08 01:21:34,1346.388888888889
Diligent Data Scientists,2102-04-11 01:38:00,2102-04-11 05:57:23,2161.527777777778
Diligent Data Scientists,2102-04-17 22:17:00,2102-04-18 00:53:02,1300.2777777777778
Diligent Data Scientists,2102-04-21 04:34:00,2102-04-21 07:24:55,1424.3055555555554
Diligent Data Scientists,2102-04-24 21:58:00,2102-04-24 22:38:50,340.27777777777777
Diligent Data Scientists,2102-05-01 22:47:00,2102-05-01 23:38:24,428.33333333333337
Diligent Data Scientists,2102-05-06 03:03:00,2102-05-06 04:00:34,479.7222222222223
Diligent Data Scientists,2102-05-08 23:56:00,2102-05-09 00:26:59,258.19444444444446
Diligent Data Scientists,2102-05-12 01:01:00,2102-05-12 01:41:30,337.5
Diligent Data Scientists,2102-05-22 23:08:00,2102-05-23 01:21:24,1111.6666666666667
Diligent Data Scientists,2102-05-26 21:46:00,2102-05-27 00:25:03,1325.4166666666667
Diligent Data Scientists,2102-05-29 22:57:00,2102-05-30 00:20:03,692.0833333333333
Diligent Data Scientists,2102-06-02 21:27:00,2102-06-02 22:08:36,346.6666666666667
Diligent Data Scientists,2102-06-05 22:27:00,2102-06-05 23:08:36,346.6666666666667
Diligent Data Scientists,2102-06-12 22:42:00,2102-06-12 23:22:00,333.3333333333333
Diligent Data Scientists,2102-06-16 21:50:00,2102-06-17 00:17:08,1226.111111111111
Diligent Data Scientists,2102-06-19 23:43:00,2102-06-20 01:57:45,1122.9166666666665
Diligent Data Scientists,2102-06-22 20:37:00,2102-06-22 23:05:13,1235.138888888889
Diligent Data Scientists,2102-07-03 22:36:00,2102-07-03 23:28:23,436.52777777777777
Diligent Data Scientists,2102-07-08 01:48:00,2102-07-08 02:16:32,237.77777777777777
Diligent Data Scientists,2102-07-10 22:33:00,2102-07-10 22:57:41,205.69444444444446
Diligent Data Scientists,2102-07-21 22:00:00,2102-07-22 02:07:58,2066.388888888889
Diligent Data Scientists,2102-07-25 01:09:00,2102-07-25 03:03:56,957.7777777777778
Diligent Data Scientists,2102-07-28 01:04:00,2102-07-28 05:24:24,2170.0
Diligent Data Scientists,2102-08-05 00:07:00,2102-08-05 00:58:24,428.33333333333337
Diligent Data Scientists,2102-08-07 22:23:00,2102-08-07 23:28:39,547.0833333333334
Diligent Data Scientists,2102-08-11 22:10:00,2102-08-11 22:32:39,188.75
Diligent Data Scientists,2102-08-18 03:58:00,2102-08-18 04:47:18,410.8333333333333
Diligent Data Scientists,2102-08-21 22:21:00,2102-08-21 23:11:41,422.3611111111111
Diligent Data Scientists,2102-08-26 04:27:00,2102-08-26 05:07:00,333.3333333333333
Diligent Data Scientists,2102-08-31 23:30:00,2102-09-01 02:11:04,1342.2222222222222
Diligent Data Scientists,2102-09-05 01:22:00,2102-09-05 03:14:19,935.9722222222222
Diligent Data Scientists,2102-09-07 23:56:00,2102-09-08 04:26:26,2253.6111111111113
Diligent Data Scientists,2102-09-18 22:20:00,2102-09-18 23:00:50,340.27777777777777
Diligent Data Scientists,2102-09-23 03:37:00,2102-09-23 05:40:32,1029.4444444444443
Diligent Data Scientists,2102-09-25 22:04:00,2102-09-26 00:17:24,1111.6666666666667
